Drug1,Drug2,Cell line,label
Venetoclax,Lapatinib,SHP-77,1
Venetoclax,Lapatinib,SK-CO-1,1
Venetoclax,Lapatinib,SK-HEP-1,1
Venetoclax,Lapatinib,SK-MEL-1,1
Venetoclax,Lapatinib,SK-MEL-2,0
Venetoclax,Lapatinib,SK-MM-2,1
Venetoclax,Lapatinib,SK-UT-1,0
Venetoclax,Lapatinib,SNG-M,0
Venetoclax,Lapatinib,SNU-16,1
Venetoclax,Lapatinib,SNU-449,0
Venetoclax,Lapatinib,SNU-C1,0
Venetoclax,Lapatinib,SR,1
Venetoclax,Lapatinib,SUP-T1,0
Venetoclax,Lapatinib,SW1417,0
Venetoclax,Lapatinib,SW1463,1
Venetoclax,Lapatinib,SW837,0
Venetoclax,Lapatinib,SW948,0
Venetoclax,Lapatinib,Saos-2,0
Venetoclax,Lapatinib,TE-5,0
Venetoclax,Lapatinib,TE-8,0
Venetoclax,Lapatinib,TE-9,0
Venetoclax,Lapatinib,UACC-812,1
Venetoclax,Lapatinib,UM-UC-3,0
Venetoclax,Lapatinib,VCaP,0
Venetoclax,Lapatinib,WSU-DLCL2,1
Venetoclax,Lapatinib,YAPC,0
Venetoclax,Lapatinib,YH-13,0
Venetoclax,Olaparib,ACHN,0
Venetoclax,Olaparib,AMO-1,0
Venetoclax,Olaparib,BFTC-905,0
Venetoclax,Olaparib,BxPC-3,0
Venetoclax,Olaparib,C32,0
Venetoclax,Olaparib,CAL-148,0
Venetoclax,Olaparib,CAL-85-1,0
Venetoclax,Olaparib,CCK-81,0
Venetoclax,Olaparib,CML-T1,1
Venetoclax,Olaparib,COR-L105,0
Venetoclax,Olaparib,COR-L88,1
Venetoclax,Olaparib,COR-L95,1
Venetoclax,Olaparib,Caov-4,0
Venetoclax,Olaparib,DB,1
Venetoclax,Olaparib,DND-41,1
Venetoclax,Olaparib,EFM-19,1
Venetoclax,Olaparib,EFO-21,0
Venetoclax,Olaparib,ESS-1,0
Venetoclax,Olaparib,GAMG,0
Venetoclax,Olaparib,GCIY,0
Venetoclax,Olaparib,GI-1,1
Venetoclax,Olaparib,HCC-44,0
Venetoclax,Olaparib,HCC-78,0
Venetoclax,Olaparib,HCC1395,0
Venetoclax,Olaparib,HCT-116,0
Venetoclax,Olaparib,HDLM-2,1
Venetoclax,Olaparib,HH,0
Venetoclax,Olaparib,HSC-2,0
Venetoclax,Olaparib,HT-1376,0
Venetoclax,Olaparib,HT-29,0
Venetoclax,Olaparib,IGR-37,1
Venetoclax,Olaparib,IST-MES1,0
Venetoclax,Olaparib,JHH-2,0
Venetoclax,Olaparib,KALS-1,0
Venetoclax,Olaparib,KARPAS-299,1
Venetoclax,Olaparib,KARPAS-422,1
Venetoclax,Olaparib,KMRC-1,0
Venetoclax,Olaparib,KNS-62,0
Venetoclax,Olaparib,KP-3,0
Venetoclax,Olaparib,KU812,0
Venetoclax,Olaparib,KURAMOCHI,0
Venetoclax,Olaparib,KYM-1,0
Venetoclax,Olaparib,L-363,1
Venetoclax,Olaparib,L-540,1
Venetoclax,Olaparib,LCLC-103H,0
Venetoclax,Olaparib,MDA-MB-157,0
Venetoclax,Olaparib,MDA-MB-175-VII,0
Venetoclax,Olaparib,MDA-MB-231,1
Venetoclax,Olaparib,MDA-MB-453,0
Venetoclax,Olaparib,MDA-MB-468,0
Venetoclax,Olaparib,ME-1,1
Venetoclax,Olaparib,MG-63,1
Venetoclax,Olaparib,MHH-ES-1,1
Venetoclax,Olaparib,MKN1,0
Venetoclax,Olaparib,MSTO-211H,0
Venetoclax,Olaparib,MV-4-11,1
Venetoclax,Olaparib,NALM-6,1
Venetoclax,Olaparib,NCI-H1355,0
Venetoclax,Olaparib,NCI-H1435,0
Venetoclax,Olaparib,NCI-H1648,0
Venetoclax,Olaparib,NCI-H1703,0
Venetoclax,Olaparib,NCI-H1755,0
Venetoclax,Olaparib,NCI-H1792,0
Venetoclax,Olaparib,NCI-H2066,0
Venetoclax,Olaparib,NCI-H2085,0
Venetoclax,Olaparib,NCI-H2087,0
Venetoclax,Olaparib,NCI-H2342,0
Venetoclax,Olaparib,NCI-H2452,0
Venetoclax,Olaparib,NCI-H28,0
Venetoclax,Olaparib,NCI-H441,0
Venetoclax,Olaparib,NCI-H520,0
Venetoclax,Olaparib,NCI-H522,0
Venetoclax,Olaparib,NCI-H69,1
Venetoclax,Olaparib,NCI-H727,0
Venetoclax,Olaparib,NCI-H810,0
Venetoclax,Olaparib,NCI-N87,0
Venetoclax,Olaparib,NOMO-1,1
Venetoclax,Olaparib,OCI-AML2,1
Venetoclax,Olaparib,OE33,0
Venetoclax,Olaparib,ONS-76,0
Venetoclax,Olaparib,OPM-2,1
Venetoclax,Olaparib,OVKATE,0
Venetoclax,Olaparib,PC-14,0
Venetoclax,Olaparib,PSN1,0
Venetoclax,Olaparib,RKO,0
Venetoclax,Olaparib,RMG-I,0
Venetoclax,Olaparib,RPMI-8402,0
Venetoclax,Olaparib,SCC-9,0
Venetoclax,Olaparib,SH-4,0
Venetoclax,Olaparib,SJSA-1,0
Venetoclax,Olaparib,SK-LMS-1,0
Venetoclax,Olaparib,SK-LU-1,0
Venetoclax,Olaparib,SK-MEL-1,0
Venetoclax,Olaparib,SK-MM-2,1
Venetoclax,Olaparib,SK-N-AS,0
Venetoclax,Olaparib,SK-N-FI,0
Venetoclax,Olaparib,SK-UT-1,1
Venetoclax,Olaparib,SN12C,0
Venetoclax,Olaparib,SNG-M,0
Venetoclax,Olaparib,SNU-423,0
Venetoclax,Olaparib,SNU-449,0
Venetoclax,Olaparib,SNU-C1,0
Venetoclax,Olaparib,SU-DHL-6,1
Venetoclax,Olaparib,SUP-T1,0
Venetoclax,Olaparib,SW1116,0
Venetoclax,Olaparib,SW620,0
Venetoclax,Olaparib,SW837,0
Venetoclax,Olaparib,SW948,0
Venetoclax,Olaparib,T98G,0
Venetoclax,Olaparib,TE-5,0
Venetoclax,Olaparib,TE-8,0
Venetoclax,Olaparib,TT,0
Venetoclax,Olaparib,UM-UC-3,0
Venetoclax,Olaparib,VCaP,0
Venetoclax,Olaparib,WSU-DLCL2,1
Venetoclax,Olaparib,YAPC,0
Venetoclax,Olaparib,YH-13,0
Venetoclax,Palbociclib,639-V,0
Venetoclax,Palbociclib,647-V,0
Venetoclax,Palbociclib,697,0
Venetoclax,Palbociclib,8305C,0
Venetoclax,Palbociclib,8505C,0
Venetoclax,Palbociclib,A2058,0
Venetoclax,Palbociclib,ACHN,1
Venetoclax,Palbociclib,AGS,0
Venetoclax,Palbociclib,ALL-SIL,1
Venetoclax,Palbociclib,AsPC-1,0
Venetoclax,Palbociclib,B-CPAP,1
Venetoclax,Palbociclib,BFTC-905,0
Venetoclax,Palbociclib,BL-41,0
Venetoclax,Palbociclib,BT-20,0
Venetoclax,Palbociclib,BT-474,0
Venetoclax,Palbociclib,BxPC-3,0
Venetoclax,Palbociclib,C2BBe1,0
Venetoclax,Palbociclib,C32,0
Venetoclax,Palbociclib,CAL-148,0
Venetoclax,Palbociclib,CAL-29,0
Venetoclax,Palbociclib,CAL-33,0
Venetoclax,Palbociclib,CAL-78,0
Venetoclax,Palbociclib,CAL-85-1,0
Venetoclax,Palbociclib,CAMA-1,0
Venetoclax,Palbociclib,CHP-212,1
Venetoclax,Palbociclib,CL-11,0
Venetoclax,Palbociclib,CML-T1,0
Venetoclax,Palbociclib,COLO-680N,0
Venetoclax,Palbociclib,COR-L105,0
Venetoclax,Palbociclib,COR-L23,0
Venetoclax,Palbociclib,COR-L95,0
Venetoclax,Palbociclib,CW-2,1
Venetoclax,Palbociclib,Calu-3,0
Venetoclax,Palbociclib,DAN-G,0
Venetoclax,Palbociclib,DB,1
Venetoclax,Palbociclib,DBTRG-05MG,0
Venetoclax,Palbociclib,DND-41,0
Venetoclax,Palbociclib,DU-145,0
Venetoclax,Palbociclib,Daoy,1
Venetoclax,Palbociclib,ECC10,1
Venetoclax,Palbociclib,EFM-19,0
Venetoclax,Palbociclib,EFO-21,0
Venetoclax,Palbociclib,EN,0
Venetoclax,Palbociclib,ES-2,0
Venetoclax,Palbociclib,ESS-1,0
Venetoclax,Palbociclib,FU97,0
Venetoclax,Palbociclib,G-361,1
Venetoclax,Palbociclib,G-401,1
Venetoclax,Palbociclib,GB-1,0
Venetoclax,Palbociclib,GCIY,0
Venetoclax,Palbociclib,GCT,1
Venetoclax,Palbociclib,GRANTA-519,1
Venetoclax,Palbociclib,H4,1
Venetoclax,Palbociclib,HARA,1
Venetoclax,Palbociclib,HCC-78,0
Venetoclax,Palbociclib,HCC1143,0
Venetoclax,Palbociclib,HCC1187,0
Venetoclax,Palbociclib,HCC1500,0
Venetoclax,Palbociclib,HCC1806,0
Venetoclax,Palbociclib,HCC1937,0
Venetoclax,Palbociclib,HCC38,0
Venetoclax,Palbociclib,HCC70,0
Venetoclax,Palbociclib,HCT-116,0
Venetoclax,Palbociclib,HDQ-P1,0
Venetoclax,Palbociclib,HGC-27,1
Venetoclax,Palbociclib,HH,0
Venetoclax,Palbociclib,HOS,0
Venetoclax,Palbociclib,HPAC,0
Venetoclax,Palbociclib,HPAF-II,0
Venetoclax,Palbociclib,HSC-4,0
Venetoclax,Palbociclib,HT-1080,0
Venetoclax,Palbociclib,HT-1197,0
Venetoclax,Palbociclib,HT-29,0
Venetoclax,Palbociclib,HT55,1
Venetoclax,Palbociclib,HeLa,0
Venetoclax,Palbociclib,IA-LM,0
Venetoclax,Palbociclib,IGR-1,0
Venetoclax,Palbociclib,IGR-37,0
Venetoclax,Palbociclib,JHH-2,1
Venetoclax,Palbociclib,JHH-6,0
Venetoclax,Palbociclib,JHH-7,0
Venetoclax,Palbociclib,JURL-MK1,0
Venetoclax,Palbociclib,JVM-2,0
Venetoclax,Palbociclib,K-562,0
Venetoclax,Palbociclib,KARPAS-422,1
Venetoclax,Palbociclib,KARPAS-620,1
Venetoclax,Palbociclib,KCL-22,1
Venetoclax,Palbociclib,KG-1,1
Venetoclax,Palbociclib,KLE,0
Venetoclax,Palbociclib,KMRC-1,0
Venetoclax,Palbociclib,KP-2,0
Venetoclax,Palbociclib,KP-3,0
Venetoclax,Palbociclib,KP-N-YN,0
Venetoclax,Palbociclib,KYM-1,0
Venetoclax,Palbociclib,KYSE-140,0
Venetoclax,Palbociclib,KYSE-150,0
Venetoclax,Palbociclib,KYSE-410,0
Venetoclax,Palbociclib,KYSE-450,0
Venetoclax,Palbociclib,KYSE-520,0
Venetoclax,Palbociclib,L-363,0
Venetoclax,Palbociclib,L-428,1
Venetoclax,Palbociclib,L-540,0
Venetoclax,Palbociclib,LK-2,0
Venetoclax,Palbociclib,LN-18,1
Venetoclax,Palbociclib,LN-229,0
Venetoclax,Palbociclib,MCF7,0
Venetoclax,Palbociclib,MDA-MB-157,0
Venetoclax,Palbociclib,MDA-MB-175-VII,0
Venetoclax,Palbociclib,MDA-MB-415,0
Venetoclax,Palbociclib,MDA-MB-436,0
Venetoclax,Palbociclib,MDA-MB-453,1
Venetoclax,Palbociclib,MEL-JUSO,0
Venetoclax,Palbociclib,MES-SA,1
Venetoclax,Palbociclib,MFE-280,0
Venetoclax,Palbociclib,MG-63,1
Venetoclax,Palbociclib,MHH-CALL-2,0
Venetoclax,Palbociclib,MHH-ES-1,1
Venetoclax,Palbociclib,MOLP-8,1
Venetoclax,Palbociclib,MOLT-13,1
Venetoclax,Palbociclib,MOLT-16,1
Venetoclax,Palbociclib,MSTO-211H,0
Venetoclax,Palbociclib,NALM-6,1
Venetoclax,Palbociclib,NAMALWA,0
Venetoclax,Palbociclib,NCI-H1155,1
Venetoclax,Palbociclib,NCI-H1299,1
Venetoclax,Palbociclib,NCI-H1341,1
Venetoclax,Palbociclib,NCI-H1573,1
Venetoclax,Palbociclib,NCI-H1581,0
Venetoclax,Palbociclib,NCI-H1623,1
Venetoclax,Palbociclib,NCI-H1651,0
Venetoclax,Palbociclib,NCI-H1666,0
Venetoclax,Palbociclib,NCI-H1693,1
Venetoclax,Palbociclib,NCI-H1781,0
Venetoclax,Palbociclib,NCI-H1838,1
Venetoclax,Palbociclib,NCI-H1876,1
Venetoclax,Palbociclib,NCI-H196,0
Venetoclax,Palbociclib,NCI-H1963,1
Venetoclax,Palbociclib,NCI-H1975,0
Venetoclax,Palbociclib,NCI-H2066,0
Venetoclax,Palbociclib,NCI-H2085,0
Venetoclax,Palbociclib,NCI-H2087,0
Venetoclax,Palbociclib,NCI-H2122,0
Venetoclax,Palbociclib,NCI-H2170,1
Venetoclax,Palbociclib,NCI-H2228,1
Venetoclax,Palbociclib,NCI-H2342,0
Venetoclax,Palbociclib,NCI-H2347,0
Venetoclax,Palbociclib,NCI-H2405,0
Venetoclax,Palbociclib,NCI-H358,0
Venetoclax,Palbociclib,NCI-H446,1
Venetoclax,Palbociclib,NCI-H522,0
Venetoclax,Palbociclib,NCI-H650,0
Venetoclax,Palbociclib,NCI-H661,0
Venetoclax,Palbociclib,NCI-H69,0
Venetoclax,Palbociclib,NCI-H747,1
Venetoclax,Palbociclib,NCI-H810,0
Venetoclax,Palbociclib,NCI-H82,0
Venetoclax,Palbociclib,NCI-N87,0
Venetoclax,Palbociclib,NUGC-4,0
Venetoclax,Palbociclib,OCI-AML2,1
Venetoclax,Palbociclib,OCI-M1,1
Venetoclax,Palbociclib,OCUM-1,0
Venetoclax,Palbociclib,OE19,0
Venetoclax,Palbociclib,OPM-2,1
Venetoclax,Palbociclib,OS-RC-2,0
Venetoclax,Palbociclib,OV-90,0
Venetoclax,Palbociclib,OVCAR-8,0
Venetoclax,Palbociclib,OVISE,0
Venetoclax,Palbociclib,OVKATE,0
Venetoclax,Palbociclib,PA-TU-8988T,0
Venetoclax,Palbociclib,PC-14,0
Venetoclax,Palbociclib,PC-3,0
Venetoclax,Palbociclib,RD,0
Venetoclax,Palbociclib,RERF-GC-1B,0
Venetoclax,Palbociclib,RERF-LC-KJ,0
Venetoclax,Palbociclib,RKO,0
Venetoclax,Palbociclib,RL95-2,1
Venetoclax,Palbociclib,RMG-I,0
Venetoclax,Palbociclib,RPMI-8402,0
Venetoclax,Palbociclib,RT-112,1
Venetoclax,Palbociclib,RT4,1
Venetoclax,Palbociclib,SCC-15,0
Venetoclax,Palbociclib,SCC-4,0
Venetoclax,Palbociclib,SCC-9,0
Venetoclax,Palbociclib,SH-4,0
Venetoclax,Palbociclib,SHP-77,1
Venetoclax,Palbociclib,SJSA-1,0
Venetoclax,Palbociclib,SK-HEP-1,0
Venetoclax,Palbociclib,SK-LMS-1,0
Venetoclax,Palbociclib,SK-LU-1,1
Venetoclax,Palbociclib,SK-MEL-24,0
Venetoclax,Palbociclib,SK-MM-2,0
Venetoclax,Palbociclib,SK-N-AS,0
Venetoclax,Palbociclib,SK-OV-3,0
Venetoclax,Palbociclib,SK-UT-1,0
Venetoclax,Palbociclib,SN12C,0
Venetoclax,Palbociclib,SNU-175,1
Venetoclax,Palbociclib,SNU-387,0
Venetoclax,Palbociclib,SNU-398,1
Venetoclax,Palbociclib,SNU-5,1
Venetoclax,Palbociclib,SNU-61,0
Venetoclax,Palbociclib,SNU-C1,0
Venetoclax,Palbociclib,SU-DHL-10,0
Venetoclax,Palbociclib,SU-DHL-5,0
Venetoclax,Palbociclib,SU-DHL-6,1
Venetoclax,Palbociclib,SUP-B15,0
Venetoclax,Palbociclib,SUP-M2,0
Venetoclax,Palbociclib,SUP-T1,0
Venetoclax,Palbociclib,SW1463,0
Venetoclax,Palbociclib,SW48,0
Venetoclax,Palbociclib,SW620,0
Venetoclax,Palbociclib,Saos-2,0
Venetoclax,Palbociclib,SiHa,0
Venetoclax,Palbociclib,T84,0
Venetoclax,Palbociclib,TE-4,0
Venetoclax,Palbociclib,TE-5,0
Venetoclax,Palbociclib,TE-6,0
Venetoclax,Palbociclib,TGBC11TKB,0
Venetoclax,Palbociclib,TOV-112D,1
Venetoclax,Palbociclib,TOV-21G,0
Venetoclax,Palbociclib,U251,0
Venetoclax,Palbociclib,UACC-257,0
Venetoclax,Palbociclib,UACC-62,0
Venetoclax,Palbociclib,WM-115,0
Venetoclax,Palbociclib,WSU-DLCL2,1
Venetoclax,Palbociclib,YAPC,0
Venetoclax,Palbociclib,huH-1,0
Venetoclax,Savolitinib,42-MG-BA,0
Venetoclax,Savolitinib,5637,0
Venetoclax,Savolitinib,697,0
Venetoclax,Savolitinib,769-P,0
Venetoclax,Savolitinib,786-0,0
Venetoclax,Savolitinib,8505C,0
Venetoclax,Savolitinib,A101D,0
Venetoclax,Savolitinib,A172,0
Venetoclax,Savolitinib,A498,0
Venetoclax,Savolitinib,A549,0
Venetoclax,Savolitinib,ACHN,0
Venetoclax,Savolitinib,AMO-1,1
Venetoclax,Savolitinib,AU565,0
Venetoclax,Savolitinib,AsPC-1,0
Venetoclax,Savolitinib,BFTC-909,0
Venetoclax,Savolitinib,BHT-101,0
Venetoclax,Savolitinib,BL-41,0
Venetoclax,Savolitinib,BT-549,0
Venetoclax,Savolitinib,BV-173,1
Venetoclax,Savolitinib,BxPC-3,0
Venetoclax,Savolitinib,CA46,0
Venetoclax,Savolitinib,CADO-ES1,0
Venetoclax,Savolitinib,CAL-120,0
Venetoclax,Savolitinib,CAL-33,0
Venetoclax,Savolitinib,CAL-51,0
Venetoclax,Savolitinib,CAL-54,0
Venetoclax,Savolitinib,CAL-85-1,0
Venetoclax,Savolitinib,CAMA-1,0
Venetoclax,Savolitinib,CAS-1,0
Venetoclax,Savolitinib,CFPAC-1,0
Venetoclax,Savolitinib,CHP-212,0
Venetoclax,Savolitinib,CL-11,0
Venetoclax,Savolitinib,COLO-679,0
Venetoclax,Savolitinib,COR-L105,0
Venetoclax,Savolitinib,COR-L23,0
Venetoclax,Savolitinib,COR-L95,1
Venetoclax,Savolitinib,CW-2,0
Venetoclax,Savolitinib,Calu-3,0
Venetoclax,Savolitinib,DAN-G,0
Venetoclax,Savolitinib,DB,1
Venetoclax,Savolitinib,DBTRG-05MG,0
Venetoclax,Savolitinib,DU-145,0
Venetoclax,Savolitinib,Daoy,0
Venetoclax,Savolitinib,Daudi,0
Venetoclax,Savolitinib,ECC10,1
Venetoclax,Savolitinib,EFM-19,0
Venetoclax,Savolitinib,EFM-192A,0
Venetoclax,Savolitinib,EM-2,0
Venetoclax,Savolitinib,EN,0
Venetoclax,Savolitinib,EPLC-272H,0
Venetoclax,Savolitinib,FTC-133,0
Venetoclax,Savolitinib,FU-OV-1,0
Venetoclax,Savolitinib,FU97,0
Venetoclax,Savolitinib,G-402,0
Venetoclax,Savolitinib,GA-10,0
Venetoclax,Savolitinib,GAMG,0
Venetoclax,Savolitinib,GCT,0
Venetoclax,Savolitinib,GDM-1,0
Venetoclax,Savolitinib,GI-1,1
Venetoclax,Savolitinib,HARA,0
Venetoclax,Savolitinib,HCC-15,0
Venetoclax,Savolitinib,HCC-44,0
Venetoclax,Savolitinib,HCC1187,0
Venetoclax,Savolitinib,HCC1428,0
Venetoclax,Savolitinib,HCC1806,0
Venetoclax,Savolitinib,HCC2157,1
Venetoclax,Savolitinib,HCC70,0
Venetoclax,Savolitinib,HCT-116,0
Venetoclax,Savolitinib,HDQ-P1,0
Venetoclax,Savolitinib,HGC-27,0
Venetoclax,Savolitinib,HH,0
Venetoclax,Savolitinib,HOS,0
Venetoclax,Savolitinib,HPAC,0
Venetoclax,Savolitinib,HPAF-II,0
Venetoclax,Savolitinib,HSC-4,0
Venetoclax,Savolitinib,HT-1080,0
Venetoclax,Savolitinib,HT-1197,0
Venetoclax,Savolitinib,HT-29,0
Venetoclax,Savolitinib,HT55,0
Venetoclax,Savolitinib,HeLa,0
Venetoclax,Savolitinib,IA-LM,0
Venetoclax,Savolitinib,IGR-1,0
Venetoclax,Savolitinib,IGR-37,0
Venetoclax,Savolitinib,JHH-1,0
Venetoclax,Savolitinib,JHH-2,0
Venetoclax,Savolitinib,JHH-4,1
Venetoclax,Savolitinib,JIMT-1,0
Venetoclax,Savolitinib,JJN-3,0
Venetoclax,Savolitinib,JURL-MK1,0
Venetoclax,Savolitinib,KALS-1,0
Venetoclax,Savolitinib,KARPAS-299,0
Venetoclax,Savolitinib,KARPAS-422,0
Venetoclax,Savolitinib,KE-37,0
Venetoclax,Savolitinib,KG-1,0
Venetoclax,Savolitinib,KLE,0
Venetoclax,Savolitinib,KMRC-1,0
Venetoclax,Savolitinib,KMRC-20,0
Venetoclax,Savolitinib,KMS-12-BM,1
Venetoclax,Savolitinib,KP-2,0
Venetoclax,Savolitinib,KP-3,0
Venetoclax,Savolitinib,KP-N-YN,0
Venetoclax,Savolitinib,KU812,0
Venetoclax,Savolitinib,KURAMOCHI,0
Venetoclax,Savolitinib,KYSE-140,0
Venetoclax,Savolitinib,KYSE-270,0
Venetoclax,Savolitinib,KYSE-410,0
Venetoclax,Savolitinib,KYSE-450,0
Venetoclax,Savolitinib,L-363,0
Venetoclax,Savolitinib,L-428,0
Venetoclax,Savolitinib,L-540,1
Venetoclax,Savolitinib,LCLC-97TM1,0
Venetoclax,Savolitinib,LK-2,0
Venetoclax,Savolitinib,LN-18,0
Venetoclax,Savolitinib,LXF-289,0
Venetoclax,Savolitinib,LoVo,0
Venetoclax,Savolitinib,MCF7,0
Venetoclax,Savolitinib,MDA-MB-361,0
Venetoclax,Savolitinib,MDA-MB-415,0
Venetoclax,Savolitinib,MDA-MB-453,0
Venetoclax,Savolitinib,MEL-JUSO,0
Venetoclax,Savolitinib,MES-SA,0
Venetoclax,Savolitinib,MFE-280,0
Venetoclax,Savolitinib,MHH-CALL-2,0
Venetoclax,Savolitinib,MHH-ES-1,0
Venetoclax,Savolitinib,MKN1,0
Venetoclax,Savolitinib,MOLT-16,0
Venetoclax,Savolitinib,MOLT-4,1
Venetoclax,Savolitinib,MONO-MAC-6,1
Venetoclax,Savolitinib,NALM-6,1
Venetoclax,Savolitinib,NCI-H1048,0
Venetoclax,Savolitinib,NCI-H1092,0
Venetoclax,Savolitinib,NCI-H1341,1
Venetoclax,Savolitinib,NCI-H1355,0
Venetoclax,Savolitinib,NCI-H1563,0
Venetoclax,Savolitinib,NCI-H1581,0
Venetoclax,Savolitinib,NCI-H1623,0
Venetoclax,Savolitinib,NCI-H1648,0
Venetoclax,Savolitinib,NCI-H1666,0
Venetoclax,Savolitinib,NCI-H1693,0
Venetoclax,Savolitinib,NCI-H1694,0
Venetoclax,Savolitinib,NCI-H1781,0
Venetoclax,Savolitinib,NCI-H1792,0
Venetoclax,Savolitinib,NCI-H1793,0
Venetoclax,Savolitinib,NCI-H1915,0
Venetoclax,Savolitinib,NCI-H1944,0
Venetoclax,Savolitinib,NCI-H196,0
Venetoclax,Savolitinib,NCI-H2009,0
Venetoclax,Savolitinib,NCI-H2052,0
Venetoclax,Savolitinib,NCI-H2066,0
Venetoclax,Savolitinib,NCI-H209,0
Venetoclax,Savolitinib,NCI-H211,1
Venetoclax,Savolitinib,NCI-H2122,0
Venetoclax,Savolitinib,NCI-H226,0
Venetoclax,Savolitinib,NCI-H23,0
Venetoclax,Savolitinib,NCI-H2342,0
Venetoclax,Savolitinib,NCI-H2452,0
Venetoclax,Savolitinib,NCI-H28,0
Venetoclax,Savolitinib,NCI-H3122,0
Venetoclax,Savolitinib,NCI-H441,0
Venetoclax,Savolitinib,NCI-H446,1
Venetoclax,Savolitinib,NCI-H520,0
Venetoclax,Savolitinib,NCI-H526,1
Venetoclax,Savolitinib,NCI-H596,0
Venetoclax,Savolitinib,NCI-H650,0
Venetoclax,Savolitinib,NCI-H727,0
Venetoclax,Savolitinib,NCI-H747,0
Venetoclax,Savolitinib,NCI-H810,0
Venetoclax,Savolitinib,NCI-H929,1
Venetoclax,Savolitinib,NCI-N87,0
Venetoclax,Savolitinib,NOMO-1,0
Venetoclax,Savolitinib,OCI-AML2,0
Venetoclax,Savolitinib,OCI-AML3,0
Venetoclax,Savolitinib,OCI-AML5,0
Venetoclax,Savolitinib,OE19,0
Venetoclax,Savolitinib,OE21,0
Venetoclax,Savolitinib,OE33,1
Venetoclax,Savolitinib,OS-RC-2,0
Venetoclax,Savolitinib,OV-90,0
Venetoclax,Savolitinib,OVCAR-3,0
Venetoclax,Savolitinib,OVCAR-8,0
Venetoclax,Savolitinib,OVISE,0
Venetoclax,Savolitinib,OVKATE,0
Venetoclax,Savolitinib,PA-TU-8902,0
Venetoclax,Savolitinib,PA-TU-8988T,0
Venetoclax,Savolitinib,PC-14,0
Venetoclax,Savolitinib,PSN1,0
Venetoclax,Savolitinib,RCC10RGB,0
Venetoclax,Savolitinib,RCM-1,0
Venetoclax,Savolitinib,RERF-LC-KJ,0
Venetoclax,Savolitinib,RERF-LC-Sq1,0
Venetoclax,Savolitinib,RH-41,0
Venetoclax,Savolitinib,RL95-2,0
Venetoclax,Savolitinib,RMG-I,0
Venetoclax,Savolitinib,RPMI-7951,0
Venetoclax,Savolitinib,RT-112,0
Venetoclax,Savolitinib,RT4,0
Venetoclax,Savolitinib,Raji,0
Venetoclax,Savolitinib,SCC-4,0
Venetoclax,Savolitinib,SCC-9,0
Venetoclax,Savolitinib,SF268,0
Venetoclax,Savolitinib,SHP-77,0
Venetoclax,Savolitinib,SJSA-1,0
Venetoclax,Savolitinib,SK-CO-1,0
Venetoclax,Savolitinib,SK-LMS-1,1
Venetoclax,Savolitinib,SK-MEL-1,0
Venetoclax,Savolitinib,SK-MEL-2,0
Venetoclax,Savolitinib,SK-MM-2,0
Venetoclax,Savolitinib,SK-N-AS,0
Venetoclax,Savolitinib,SK-N-DZ,0
Venetoclax,Savolitinib,SK-OV-3,0
Venetoclax,Savolitinib,SK-UT-1,0
Venetoclax,Savolitinib,SNG-M,0
Venetoclax,Savolitinib,SNU-175,0
Venetoclax,Savolitinib,SNU-387,0
Venetoclax,Savolitinib,SNU-398,0
Venetoclax,Savolitinib,SNU-449,0
Venetoclax,Savolitinib,SNU-5,0
Venetoclax,Savolitinib,SNU-61,0
Venetoclax,Savolitinib,SR,1
Venetoclax,Savolitinib,ST486,0
Venetoclax,Savolitinib,SU-DHL-10,0
Venetoclax,Savolitinib,SU-DHL-8,0
Venetoclax,Savolitinib,SUIT-2,0
Venetoclax,Savolitinib,SUP-B15,0
Venetoclax,Savolitinib,SW1116,0
Venetoclax,Savolitinib,SW1417,0
Venetoclax,Savolitinib,SW1463,0
Venetoclax,Savolitinib,SW837,0
Venetoclax,Savolitinib,SW948,0
Venetoclax,Savolitinib,Saos-2,0
Venetoclax,Savolitinib,TC-71,0
Venetoclax,Savolitinib,TCCSUP,0
Venetoclax,Savolitinib,TE-1,0
Venetoclax,Savolitinib,TE-5,0
Venetoclax,Savolitinib,TE-6,0
Venetoclax,Savolitinib,TE-8,0
Venetoclax,Savolitinib,TOV-112D,0
Venetoclax,Savolitinib,TOV-21G,0
Venetoclax,Savolitinib,TT,0
Venetoclax,Savolitinib,U251,0
Venetoclax,Savolitinib,UACC-257,0
Venetoclax,Savolitinib,UACC-812,0
Venetoclax,Savolitinib,VMRC-RCZ,0
Venetoclax,Savolitinib,WM-115,0
Venetoclax,Savolitinib,WSU-DLCL2,1
Venetoclax,Savolitinib,ZR-75-30,0
Venetoclax,Savolitinib,huH-1,0
Venetoclax,Selumetinib,42-MG-BA,0
Venetoclax,Selumetinib,647-V,0
Venetoclax,Selumetinib,786-0,0
Venetoclax,Selumetinib,8-MG-BA,0
Venetoclax,Selumetinib,A101D,0
Venetoclax,Selumetinib,A172,0
Venetoclax,Selumetinib,A2780,1
Venetoclax,Selumetinib,AGS,0
Venetoclax,Selumetinib,ALL-SIL,1
Venetoclax,Selumetinib,AM-38,0
Venetoclax,Selumetinib,AsPC-1,0
Venetoclax,Selumetinib,B-CPAP,0
Venetoclax,Selumetinib,BFTC-909,0
Venetoclax,Selumetinib,BT-474,0
