DrugName,CIDs,smiles
SOFOSBUVIR,45375808,C[C@@H](C(=O)OC(C)C)N[P@](=O)(OC[C@@H]1[C@H]([C@@]([C@@H](O1)N2C=CC(=O)NC2=O)(C)F)O)OC3=CC=CC=C3
SOLIFENACIN SUCCINATE,216457,C1CN2CCC1[C@H](C2)OC(=O)N3CCC4=CC=CC=C4[C@@H]3C5=CC=CC=C5.C(CC(=O)O)C(=O)O
SOPHOCARPINE,115269,C1C[C@H]2CN3[C@H](CC=CC3=O)[C@@H]4[C@H]2N(C1)CCC4
SORAFENIB,216239,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F
SORAFENIB TOSYLATE,406563,CC1=CC=C(C=C1)S(=O)(=O)O.CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F
SORBITOL,5780,C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O
SOTALOL,5253,CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O
SOTRASTAURIN,10296883,CN1CCN(CC1)C2=NC3=CC=CC=C3C(=N2)C4=C(C(=O)NC4=O)C5=CNC6=CC=CC=C65
SP-600125,8515,C1=CC=C2C(=C1)C3=NNC4=CC=CC(=C43)C2=O
SPARFLOXACIN,60464,C[C@@H]1CN(C[C@@H](N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F
SPIRAMYCIN,5289394,C[C@@H]1C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)O)N(C)C)O)CC=O)C)O[C@H]4CC[C@@H]([C@H](O4)C)N(C)C
SPIRONOLACTONE,5833,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@@]2([C@@H]3[C@@H]1[C@@H]4CC[C@]5([C@]4(CC3)C)CCC(=O)O5)C
SR-01000075723,6710614,C[C@H]1CC2C3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C
SR-3029,60196195,C1COCCN1C2=NC(=C3C(=N2)N(C=N3)C4=CC(=CC=C4)F)NCC5=NC6=C(N5)C=CC(=C6F)F
SR-3306,57519510,CC1=NC=C(C=C1)C2=NN(C=N2)C3=CC=C(C=C3)NC4=NC=CC(=N4)C5=CC(=CC=C5)N6CCOCC6
SR-9011,57394021,CCCCCNC(=O)N1CCC(C1)CN(CC2=CC=C(C=C2)Cl)CC3=CC=C(S3)[N+](=O)[O-]
SRPIN340,2797577,C1CCN(CC1)C2=C(C=C(C=C2)C(F)(F)F)NC(=O)C3=CC=NC=C3
SRT-3025,46245047,COCCCC1=C(N=C(S1)C2=CC=CC=C2)C(=O)NC3=CC=CC=C3C4=NC5=C(S4)N=CC(=C5)CN6CCCC6
SSR-504734,9954539,C1CCN[C@@H](C1)[C@H](C2=CC=CC=C2)NC(=O)C3=C(C(=CC=C3)C(F)(F)F)Cl.Cl
SSR-69071,9872438,CC(C)C1=C2C(=CC(=C1)OC)S(=O)(=O)N(C2=O)COC3=CC(=O)N4C=CC=C(C4=N3)OCCN5CCCCC5
SSR128129E,68853159,CC1=C(N2C=CC=CC2=C1OC)C(=O)C3=CC(=C(C=C3)N)C(=O)[O-].[Na+]
STANOZOLOL,25249,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(CC5=C(C4)NN=C5)C
STATTIC,2779853,C1=CC(=CC2=C1C=CS2(=O)=O)[N+](=O)[O-]
STAVUDINE (D4T),18283,CC1=CN(C(=O)NC1=O)[C@H]2C=C[C@H](O2)CO
STEMREGENIN 1 (SR1),46199207,CC(C)N1C=NC2=C(N=C(N=C21)C3=CSC4=CC=CC=C43)NCCC5=CC=C(C=C5)O
STF-083010,729483,C1=CC=C2C(=C1)C=CC(=C2C=NS(=O)(=O)C3=CC=CS3)O
STF-118804,20916937,CC1=CC=C(C=C1)S(=O)(=O)CC2=C(OC(=N2)C3=CC=C(C=C3)C(=O)NCC4=CN=CC=C4)C
STF-62247,704473,CC1=CC(=CC=C1)NC2=NC(=CS2)C3=CC=NC=C3
STREPTOMYCIN SULFATE,19648,C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O.C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O
STREPTOZOCIN,29327,CN(C(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O)CO)O)O)N=O
SU-5402,5289418,CC1=CNC(=C1CCC(=O)O)/C=C\2/C3=CC=CC=C3NC2=O
SUCCINYLCHOLINE CHLORIDE,22475,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C.[Cl-].[Cl-]
SUCCINYLCHOLINE CHLORIDE DIHYDRATE,656867,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C.O.O.[Cl-].[Cl-]
SUCRALOSE,71485,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CCl)O)O)CCl)O)O)Cl)O
SULBACTAM,130313,CC1([C@@H](N2[C@H](S1(=O)=O)CC2=O)C(=O)O)C
SULBACTAM SODIUM,23663973,CC1([C@@H](N2[C@H](S1(=O)=O)CC2=O)C(=O)[O-])C.[Na+]
SULCONAZOLE NITRATE,65495,C1=CC(=CC=C1CSC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl.[N+](=O)(O)[O-]
SULFACETAMIDE SODIUM,4022878,CC(=O)[N-]S(=O)(=O)C1=CC=C(C=C1)N.[Na+]
SULFADIAZINE,5215,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N
SULFADOXINE,17134,COC1=C(N=CN=C1OC)NS(=O)(=O)C2=CC=C(C=C2)N
SULFAGUANIDINE,5324,C1=CC(=CC=C1N)S(=O)(=O)N=C(N)N
SULFAMERAZINE,5325,CC1=NC(=NC=C1)NS(=O)(=O)C2=CC=C(C=C2)N
SULFAMETER,5326,COC1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N
SULFAMETHAZINE,5327,CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C
SULFAMETHIZOLE,5328,CC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)N
SULFAMETHOXAZOLE,5329,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N
SULFAMETHOXYPYRIDAZINE,5330,COC1=NN=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)N
SULFANILAMIDE,5333,C1=CC(=CC=C1N)S(=O)(=O)N
SULFAPYRIDINE,5336,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N
SUMATRIPTAN,5358,CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C
SUMATRIPTAN SUCCINATE,59772,CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C.C(CC(=O)O)C(=O)O
SUNITINIB,5329102,CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C
SUPLATAST TOSYLATE,71773,CCOCC(COC1=CC=C(C=C1)NC(=O)CC[S+](C)C)O.CC1=CC=C(C=C1)S(=O)(=O)[O-]
SUPROFEN,5359,CC(C1=CC=C(C=C1)C(=O)C2=CC=CS2)C(=O)O
SYK INHIBITOR III,672296,C1OC2=C(O1)C=C(C=C2)/C=C/[N+](=O)[O-]
SYNEPHRINE,7172,CNCC(C1=CC=C(C=C1)O)O
SYNEPHRINE HCL,42609626,CNCC(C1=CC=C(C=C1)O)O.Cl
Sarafloxacin,56208,C1CN(CCN1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4=CC=C(C=C4)F)F
Sarpogrelate,5160,CN(C)CC(COC1=CC=CC=C1CCC2=CC(=CC=C2)OC)OC(=O)CCC(=O)O
Secoisolariciresinol,65373,COC1=C(C=CC(=C1)C[C@@H](CO)[C@@H](CC2=CC(=C(C=C2)O)OC)CO)O
Selegiline hydrochloride,26758,C[C@H](CC1=CC=CC=C1)N(C)CC#C.Cl
Sepantronium,10126189,CC1=[N+](C2=C(N1CCOC)C(=O)C3=CC=CC=C3C2=O)CC4=NC=CN=C4
Sepantronium bromide,11178236,CC1=[N+](C2=C(N1CCOC)C(=O)C3=CC=CC=C3C2=O)CC4=NC=CN=C4.[Br-]
Serabelisib,70798655,C1COCCN1C(=O)C2=CN=C3N2C=C(C=C3)C4=CC5=C(C=C4)OC(=N5)N
Sesamin,72307,C1[C@H]2[C@H](CO[C@@H]2C3=CC4=C(C=C3)OCO4)[C@H](O1)C5=CC6=C(C=C5)OCO6
Shikonin,479503,CC(=CC[C@H](C1=CC(=O)C2=C(C=CC(=C2C1=O)O)O)O)C
Silver sulfadiazine,441244,C1=CN=C(N=C1)[N-]S(=O)(=O)C2=CC=C(C=C2)N.[Ag+]
Simurosertib,135564531,CC1=C(C=NN1)C2=CC3=C(S2)C(=O)NC(=N3)[C@@H]4CC5CCN4CC5
Sipatrigine,60803,CN1CCN(CC1)C2=NC=C(C(=N2)N)C3=C(C(=CC(=C3)Cl)Cl)Cl
Sivelestat,107706,CC(C)(C)C(=O)OC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2C(=O)NCC(=O)O
Skf 89976A,92409,C1CC(CN(C1)CCC=C(C2=CC=CC=C2)C3=CC=CC=C3)C(=O)O
Sodium cromoglycate,27503,C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)[O-])O)C(=O)C=C(O2)C(=O)[O-].[Na+].[Na+]
Solanesol,5477212,CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CO)/C)/C)/C)/C)/C)/C)/C)/C)C
Solcitinib,44603362,CC1(CN(C1)C(=O)C2=CC=C(C=C2)C3=CC=CC4=NC(=NN43)NC(=O)C5CC5)C
Stauprimide,46245328,C[C@@]12[C@@H]([C@@H](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)C(=O)NC6=O)N(C)C(=O)C9=CC=CC=C9)OC
Staurosporine,44259,C[C@@]12[C@@H]([C@@H](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC
Streptomycin (sulfate),6419957,C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H]([C@@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O.C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H]([C@@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O
Sufugolix,3038517,CN(CC1=CC=CC=C1)CC2=C(SC3=C2C(=O)N(C(=O)N3CC4=C(C=CC=C4F)F)C5=CC=CC=C5)C6=CC=C(C=C6)NC(=O)NOC
Sulfaphenazole,5335,C1=CC=C(C=C1)N2C(=CC=N2)NS(=O)(=O)C3=CC=C(C=C3)N
Sulfasalazine,5339,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O
Sumanirole,9818479,CN[C@@H]1CC2=C3C(=CC=C2)NC(=O)N3C1
Sumanirole maleate,9818478,CN[C@@H]1CC2=C3C(=CC=C2)NC(=O)N3C1.C(=C\C(=O)O)\C(=O)O
Sunitinib malate,6456015,CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C.C([C@@H](C(=O)O)O)C(=O)O
Suplatast,71774,CCOCC(COC1=CC=C(C=C1)NC(=O)CC[S+](C)C)O
Suramin sodium,8514,CC1=C(C=C(C=C1)C(=O)NC2=C3C(=CC(=CC3=C(C=C2)S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-])NC(=O)C4=CC(=CC=C4)NC(=O)NC5=CC=CC(=C5)C(=O)NC6=C(C=CC(=C6)C(=O)NC7=C8C(=CC(=CC8=C(C=C7)S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-])C.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]
T0901317,447912,C1=CC=C(C=C1)S(=O)(=O)N(CC(F)(F)F)C2=CC=C(C=C2)C(C(F)(F)F)(C(F)(F)F)O
TA-02,91691130,C1=CC=C(C(=C1)C2=NC(=C(N2)C3=CC=NC=C3)C4=CC=C(C=C4)F)F
TACRINE,1935,C1CCC2=NC3=CC=CC=C3C(=C2C1)N
TACRINE HCL,2723754,C1CCC2=NC3=CC=CC=C3C(=C2C1)N.Cl
TACROLIMUS,445643,C[C@@H]1C[C@@H]([C@@H]2[C@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@@H]([C@H](CC(=O)[C@@H](/C=C(/C1)\C)CC=C)O)C)/C(=C/[C@@H]4CC[C@H]([C@@H](C4)OC)O)/C)O)C)OC)OC
TADALAFIL,110635,CN1CC(=O)N2[C@@H](C1=O)CC3=C([C@H]2C4=CC5=C(C=C4)OCO5)NC6=CC=CC=C36
TAE-684,16038120,CC(C)S(=O)(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCC(CC4)N5CCN(CC5)C)OC
TAK-285,11620908,CC(C)(CC(=O)NCCN1C=CC2=C1C(=NC=N2)NC3=CC(=C(C=C3)OC4=CC=CC(=C4)C(F)(F)F)Cl)O
TAK-438,45375887,CNCC1=CN(C(=C1)C2=CC=CC=C2F)S(=O)(=O)C3=CN=CC=C3.C(=C/C(=O)O)\C(=O)O
TAK-593,24767976,CC1=C(C=C(C=C1)OC2=NN3C=C(N=C3C=C2)NC(=O)C4CC4)NC(=O)C5=CC(=NN5C)C
TAK-632,46209401,C1CC1C(=O)NC2=NC3=C(S2)C(=C(C=C3)OC4=CC(=C(C=C4)F)NC(=O)CC5=CC(=CC=C5)C(F)(F)F)C#N
TAK-715,9952773,CCC1=NC(=C(S1)C2=CC(=NC=C2)NC(=O)C3=CC=CC=C3)C4=CC=CC(=C4)C
TAK-733,24963252,CN1C2=C(C(=C(C1=O)F)NC3=C(C=C(C=C3)I)F)C(=O)N(C=N2)C[C@H](CO)O
TAK-875,24857286,CC1=CC(=CC(=C1C2=CC=CC(=C2)COC3=CC4=C(C=C3)[C@@H](CO4)CC(=O)O)C)OCCCS(=O)(=O)C
TAK-901,16124208,CCS(=O)(=O)C1=CC=CC(=C1)C2=CC(=C(C3=C2C4=C(N3)N=CC(=C4)C)C)C(=O)NC5CCN(CC5)C
TALC,26924,O[Si](=O)[O-].O[Si](=O)[O-].[O-][Si](=O)[O-].[O-][Si](=O)[O-].[Mg+2].[Mg+2].[Mg+2]
TALMAPIMOD,9871074,C[C@@H]1CN([C@H](CN1C(=O)C2=C(C=C3C(=C2)C(=CN3C)C(=O)C(=O)N(C)C)Cl)C)CC4=CC=C(C=C4)F
TAME,1550286,CC1=CC=C(C=C1)S(=O)(=O)N[C@@H](CCCN=C(N)N)C(=O)OC
TAMIBAROTENE,108143,CC1(CCC(C2=C1C=CC(=C2)NC(=O)C3=CC=C(C=C3)C(=O)O)(C)C)C
TAMOXIFEN,2733526,CC/C(=C(\C1=CC=CC=C1)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3
TAMOXIFEN CITRATE,2733525,CC/C(=C(\C1=CC=CC=C1)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3.C(C(=O)O)C(CC(=O)O)(C(=O)O)O
TANDUTINIB (MLN518),3038522,CC(C)OC1=CC=C(C=C1)NC(=O)N2CCN(CC2)C3=NC=NC4=CC(=C(C=C43)OC)OCCCN5CCCCC5
TANGERETIN,68077,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC
TANSHINONE I,114917,CC1=C2C=CC3=C(C2=CC=C1)C(=O)C(=O)C4=C3OC=C4C
TANSHINONE IIA,164676,CC1=COC2=C1C(=O)C(=O)C3=C2C=CC4=C3CCCC4(C)C
TARIQUIDAR,148201,COC1=C(C=C2CN(CCC2=C1)CCC3=CC=C(C=C3)NC(=O)C4=CC(=C(C=C4NC(=O)C5=CC6=CC=CC=C6N=C5)OC)OC)OC
TAS-116,67501411,CCC1=C(C=CC(=C1)C(=O)N)N2C3=NC=CC(=C3C(=N2)C(C)C)N4C=C(N=C4)C5=CN(N=C5)C
TASISULAM,10160238,C1=CC(=C(C=C1Cl)Cl)C(=O)NS(=O)(=O)C2=CC=C(S2)Br
TAZAROTENE,5381,CCOC(=O)C1=CN=C(C=C1)C#CC2=CC3=C(C=C2)SCCC3(C)C
TCID,2729042,C1C(=O)C2=C(C1=O)C(=C(C(=C2Cl)Cl)Cl)Cl
TD-139,73774610,C1=CC(=CC(=C1)F)C2=CN(N=N2)[C@H]3[C@H]([C@H](O[C@H]([C@@H]3O)S[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)N5C=C(N=N5)C6=CC(=CC=C6)F)O)CO)O
TEBIPENEM PIVOXIL,9892071,C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1SC3CN(C3)C4=NCCS4)C(=O)OCOC(=O)C(C)(C)C)[C@@H](C)O
TELAPREVIR (VX-950),3010818,CCC[C@@H](C(=O)C(=O)NC1CC1)NC(=O)[C@@H]2[C@H]3CCC[C@H]3CN2C(=O)[C@H](C(C)(C)C)NC(=O)[C@H](C4CCCCC4)NC(=O)C5=NC=CN=C5
TELATINIB,9808844,CNC(=O)C1=NC=CC(=C1)COC2=NN=C(C3=C2OC=C3)NC4=CC=C(C=C4)Cl
TELBIVUDINE,159269,CC1=CN(C(=O)NC1=O)[C@@H]2C[C@H]([C@@H](O2)CO)O
TELMISARTAN,65999,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
TEMOCAPRIL HCL,443873,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]2CS[C@@H](CN(C2=O)CC(=O)O)C3=CC=CS3.Cl
TEMOZOLOMIDE,5394,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N
TEMSIROLIMUS,6918289,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OC(=O)C(C)(CO)CO)C)/C)O)OC)C)C)/C)OC
TENIPOSIDE,452548,COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)O[C@H]6[C@@H]([C@H]([C@H]7[C@H](O6)CO[C@H](O7)C8=CC=CS8)O)O
TENOFOVIR DISOPROXIL FUMARATE,6398764,C[C@H](CN1C=NC2=C(N=CN=C21)N)OCP(=O)(OCOC(=O)OC(C)C)OCOC(=O)OC(C)C.C(=C/C(=O)O)\C(=O)O
TENOVIN-1,1013376,CC(=O)NC1=CC=C(C=C1)NC(=S)NC(=O)C2=CC=C(C=C2)C(C)(C)C
TENOXICAM,54677971,CN1C(=C(C2=C(S1(=O)=O)C=CS2)O)C(=O)NC3=CC=CC=N3
TERAZOSIN,5401,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC
TERAZOSIN HCL,44383,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC.Cl
TERBINAFINE,1549008,CC(C)(C)C#C/C=C/CN(C)CC1=CC=CC2=CC=CC=C21
TERBINAFINE HCL,5282481,CC(C)(C)C#C/C=C/CN(C)CC1=CC=CC2=CC=CC=C21.Cl
TERFENADINE,5405,CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O
TESTOLACTONE,13769,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC(=O)O2)CCC4=CC(=O)C=C[C@]34C
TESTOSTERONE,6013,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@]34C
TETRABENAZINE,6018,CC(C)CC1CN2CCC3=CC(=C(C=C3C2CC1=O)OC)OC
TETRACAINE HCL,8695,CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C.Cl
TETRACYCLINE,54675776,C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O
TETRACYCLINE HCL,54704426,C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.Cl
TETRAHYDROPAPAVERINE HCL,16667431,COC1=C(C=C(C=C1)CC2C3=CC(=C(C=C3CCN2)OC)OC)OC.Cl
TETRAHYDROZOLINE HCL,10648,C1CC(C2=CC=CC=C2C1)C3=NCCN3.Cl
TETRANDRINE,73078,CN1CCC2=CC(=C3C=C2[C@@H]1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)C[C@H]6C7=C(O3)C(=C(C=C7CCN6C)OC)OC)OC)OC
TG-100115,10427712,C1=CC(=CC(=C1)O)C2=NC3=C(N=C(N=C3N=C2C4=CC(=CC=C4)O)N)N
TG-101209,16722832,CC1=CN=C(N=C1NC2=CC(=CC=C2)S(=O)(=O)NC(C)(C)C)NC3=CC=C(C=C3)N4CCN(CC4)C
TG-101348,16722836,CC1=CN=C(N=C1NC2=CC(=CC=C2)S(=O)(=O)NC(C)(C)C)NC3=CC=C(C=C3)OCCN4CCCC4
TG100713,17751063,C1=CC(=CC(=C1)O)C2=CN=C3C(=N2)C(=NC(=N3)N)N
TGX-221,9907093,CC1=CN2C(=O)C=C(N=C2C(=C1)C(C)NC3=CC=CC=C3)N4CCOCC4
THALIDOMIDE,5426,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O
THEOPHYLLINE,2153,CN1C2=C(C(=O)N(C1=O)C)NC=N2
THIABENDAZOLE,5430,C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3
THIAMPHENICOL,27200,CS(=O)(=O)C1=CC=C(C=C1)[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O
THIAZOVIVIN,46209426,C1=CC=C(C=C1)CNC(=O)C2=CSC(=N2)NC3=NC=NC=C3
THIOGUANINE,2723601,C1=NC2=C(N1)C(=S)N=C(N2)N
THIORIDAZINE HCL,66062,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC.Cl
THIOTEPA,5453,C1CN1P(=S)(N2CC2)N3CC3
THONZONIUM BROMIDE,11102,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2.[Br-]
THZ-2,78357763,CN(C)C/C=C/C(=O)NC1=CC=CC(=C1)C(=O)NC2=CC=CC(=C2)NC3=NC=C(C(=N3)C4=CNC5=CC=CC=C54)Cl
THZ1,73602827,CN(C)C/C=C/C(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=CC(=C2)NC3=NC=C(C(=N3)C4=CNC5=CC=CC=C54)Cl
THZ531,118025540,CN(C)C/C=C/C(=O)NC1=CC=C(C=C1)C(=O)N2CCC[C@H](C2)NC3=NC=C(C(=N3)C4=CNC5=CC=CC=C54)Cl
TIAGABINE,60648,CC1=C(SC=C1)C(=CCCN2CCC[C@H](C2)C(=O)O)C3=C(C=CS3)C
TIANEPTINE SODIUM,23663953,CN1C2=CC=CC=C2C(C3=C(S1(=O)=O)C=C(C=C3)Cl)NCCCCCCC(=O)[O-].[Na+]
TIC-10,336423,CC1=CC=CC=C1CN2C3=C(CN(CC3)CC4=CC=CC=C4)C(=O)N5C2=NCC5
TICAGRELOR,9871419,CCCSC1=NC(=C2C(=N1)N(N=N2)[C@@H]3C[C@@H]([C@H]([C@H]3O)O)OCCO)N[C@@H]4C[C@H]4C5=CC(=C(C=C5)F)F
TICARCILLIN SODIUM,470375,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CSC=C3)C(=O)[O-])C(=O)[O-])C.[Na+].[Na+]
TICLOPIDINE HCL,65335,C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl.Cl
TIDEGLUSIB,11313622,C1=CC=C(C=C1)CN2C(=O)N(SC2=O)C3=CC=CC4=CC=CC=C43
TIE2 KINASE INHIBITOR,23625762,COC1=CC2=C(C=C1)C=C(C=C2)C3=C(NC(=N3)C4=CC=C(C=C4)S(=O)C)C5=CC=NC=C5
TIGECYCLINE,54686904,CC(C)(C)NCC(=O)NC1=CC(=C2C[C@H]3C[C@H]4[C@@H](C(=O)C(=C([C@]4(C(=O)C3=C(C2=C1O)O)O)O)C(=O)N)N(C)C)N(C)C
TILMICOSIN,5282521,CC[C@@H]1[C@H](/C=C(/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O)N(C)C)O)CCN3C[C@@H](C[C@@H](C3)C)C)C)\C)CO[C@H]4[C@@H]([C@@H]([C@@H]([C@H](O4)C)O)OC)OC
TIMOLOL MALEATE,5281056,CC(C)(C)NC[C@@H](COC1=NSN=C1N2CCOCC2)O.C(=C\C(=O)O)\C(=O)O
TINIDAZOLE,5479,CCS(=O)(=O)CCN1C(=NC=C1[N+](=O)[O-])C
TIOCONAZOLE,5482,C1=CC(=C(C=C1Cl)Cl)C(CN2C=CN=C2)OCC3=C(SC=C3)Cl
TIOPRONIN,5483,CC(C(=O)NCC(=O)O)S
TIOTROPIUM BROMIDE HYDRATE,11431811,C[N+]1([C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)C(C4=CC=CS4)(C5=CC=CS5)O)C.O.[Br-]
TIOXOLONE,72139,C1=CC2=C(C=C1O)OC(=O)S2
TIPIFARNIB,159324,CN1C=NC=C1[C@@](C2=CC=C(C=C2)Cl)(C3=CC4=C(C=C3)N(C(=O)C=C4C5=CC(=CC=C5)Cl)C)N
TIPLAXTININ,6450819,C1=CC=C(C=C1)CN2C=C(C3=C2C=CC(=C3)C4=CC=C(C=C4)OC(F)(F)F)C(=O)C(=O)O
TIRAPAZAMINE,135413511,C1=CC=C2C(=C1)[N+](=C(N=[N+]2[O-])N)[O-]
